t,q1,q2,q3,qd1,qd2,qd3,tau1,tau2,tau3,tip_x,tip_y,tip_z
0.242,-0.04006133539164005,0.15400518876361485,-0.304748713345758,-0.334750950228235,1.1166715735197263,-1.888479828533805,-1.5816753901032157,2.756444503774624,0.3822402818804118,0.08141385101520437,0.0,0.5244581971854576
0.244,-0.04073535376153465,0.15624529083913083,-0.3085198480673897,-0.33700918494730137,1.1200510377579869,-1.8855673608158503,-1.6038505361206346,2.76199117494102,0.444234060933244,0.08230808834182265,0.0,0.5250775931913291
0.246,-0.04141383742747633,0.15849186184264824,-0.31228444039467596,-0.3392418329708394,1.12328550175871,-1.8822961636431401,-1.6262134688417103,2.7672334717240235,0.5060299379479289,0.08319741822293492,0.0,0.525703908554725
0.248,-0.04209673494871443,0.1607446118402824,-0.31604177525441507,-0.3414487606190499,1.1263749988170875,-1.8786674298695571,-1.6487626388668626,2.7721728357417845,0.5676168298986801,0.08408164625125794,0.0,0.5263369976785042
0.25,-0.042783994638708446,0.16300325104720198,-0.31979114011976184,-0.34362984499700655,1.1293196034597905,-1.874682432673398,-1.6714964640515955,2.776810731723375,0.6289837232137034,0.08496057984276546,0.0,0.5269767099793625
0.252,-0.043475564586486506,0.16526748990898363,-0.3235318251686967,-0.3457849738890291,1.1321194308908216,-1.8703425244674516,-1.6944133296268706,2.7811486472433784,0.6901196755853976,0.08583402827779232,0.0,0.5276228899713963
0.254,-0.0441713926777775,0.16753703918181245,-0.32726312344024805,-0.34791404564549644,1.1347746364144067,-1.8656491357756553,-1.7175115883305905,2.7851880924741237,0.7510138177382242,0.08670180274074846,0.0,0.5282753773536369
0.256,-0.0448714266159021,0.16981161001148418,-0.3309843309884039,-0.35001696906230084,1.1372854148358607,-1.8606037740779253,-1.740789560550127,2.7889305999552283,0.8116553551546244,0.08756371635842089,0.0,0.5289340071014962
0.258,-0.04557561394240841,0.17209091401116694,-0.3346947470336535,-0.3520936632531563,1.13965199984138,-1.8552080226247933,-1.7642455344758514,2.792377724380071,0.872033569759421,0.08841958423684536,0.0,0.5295986095619679
0.26,-0.04628390205743837,0.17437466333788243,-0.3383936741121005,-0.35414405751498085,1.1418746633577483,-1.8494635392235084,-1.7878777662655523,2.7955310423988307,0.9321378215631957,0.08926922349673114,0.0,0.5302690105525238
0.262,-0.046996238239811534,0.17666257076766834,-0.34208041822209506,-0.356168091186584,1.1439537148929537,-1.8433720549972838,-1.8116844802196632,2.798392152437583,0.9919575502651496,0.090112453307422,0.0,0.530945031463546
0.264,-0.04771256966681332,0.17895434976938582,-0.3457542889683339,-0.3581657135008961,1.145889500858746,-1.8369353731193965,-1.8356638689672033,2.800962674533057,1.0514822768160497,0.0909490949193829,0.0,0.5316264893642347
0.266,-0.04843284343367529,0.18124971457713815,-0.34941459970338157,-0.36013688343098643,1.1476824038761704,-1.8301553675238522,-1.859814093662298,2.8032442501825097,1.1107016049418683,0.09177897169519991,0.0,0.5323131971118181
0.268,-0.049157006572735536,0.1835483802612684,-0.3530606676665703,-0.36208156953012094,1.1493328420651343,-1.8230339815943528,-1.8841332841911722,2.8052385422082042,1.169605222628804,0.09260190913908714,0.0,0.5330049634639833
0.27,-0.04988500607226777,0.18585006279790656,-0.35669181412023687,-0.3639997497661186,1.1508412683190739,-1.8155732268332985,-1.9086195393894734,2.806947234635932,1.2281829035703211,0.09341773492489056,0.0,0.5337015931943997
0.272,-0.05061678889496831,0.18815447913703814,-0.360307364483262,-0.36589141135027,1.1522081695657942,-1.8077751815125724,-1.9332709272697648,2.8083720325870005,1.2864245085770198,0.0942262789225893,0.0,0.5344028872111987
0.274,-0.051352301996090484,0.19046134726906927,-0.3639066484618777,-0.36775655056108636,1.1534340660155697,-1.7996419893078484,-1.9580854852590779,2.8095146621831004,1.344319986950031,0.09502737322328798,0.0,0.5351086426782915
0.276,-0.05209149234121679,0.19277038628986445,-0.367489000177714,-0.3695951725631514,1.1545195103975885,-1.79117585791816,-1.9830612204463063,2.810376870463397,1.4018593778187785,0.09582085216270217,0.0,0.535818653139411
0.278,-0.052834306923659494,0.19508131646423613,-0.371053758293059,-0.37140729122135197,1.1554650871858319,-1.7823790576724654,-2.0081961098393264,2.810960425313235,1.4590328114438829,0.09660655234313983,0.0,0.5365327086447204
0.28,-0.053580692781481025,0.1973938592878671,-0.3746002661333088,-0.3731929289107658,1.1562714118154789,-1.7732539201249273,-2.033488100631623,2.8112671154037736,1.5158305104860874,0.09738431265398031,0.0,0.5372505958798928
0.28200000000000003,-0.054330597014126,0.19970773754764892,-0.3781278718065901,-0.3749521163224868,1.1569391298909195,-1.7638028366406147,-2.058935110478256,2.8112987501419124,1.5722427912420187,0.09815397429065938,0.0,0.5379720982975097
0.28400000000000003,-0.05508396679865734,0.20202267538042185,-0.3816359283205367,-0.3766848922656704,1.157468916386461,-1.7540282569733168,-2.0845350277809933,2.8110571596297547,1.6282600648477064,0.09891538077216795,0.0,0.5386969962506454
0.28600000000000003,-0.0558407494055895,0.20433839833010345,-0.38512379369621097,-0.3783913034660803,1.1578614748407998,-1.7439326878371355,-2.110285711982375,2.8105441946329863,1.6838728384506947,0.09966837795707302,0.0,0.539425067128533
0.28800000000000003,-0.056600892214312346,0.2066546334031961,-0.388590831079158,-0.38007140436142084,1.158117536546323,-1.7335186914735017,-2.1361849938685404,2.8097617265574097,1.739071716351702,0.10041281405807627,0.0,0.5401560854941428
0.29,-0.057364342728099815,0.2089711091226647,-0.39203640884758845,-0.3817252568937363,1.1582378597342973,-1.7227888842152308,-2.1622306758805943,2.8087116474329274,1.7938474011166718,0.10114853965512018,0.0,0.5408898232235774
0.292,-0.05813104858869813,0.21128755558017867,-0.3954599007176869,-0.38335293029915884,1.15822322875698,-1.7117459350492077,-2.188420532434308,2.807395869904268,1.8481906946601936,0.10187540770706091,0.0,0.5416260496471214
0.294,-0.058900957590488696,0.21360370448671404,-0.3988606858460454,-0.38495450089528443,1.1580744532676825,-1.700392564179251,-2.2147523102479347,2.805816327227693,1.9020924993011357,0.10259327356192383,0.0,0.5423645316918392
0.296,-0.05967401769422161,0.21591928922151363,-0.40223814892922677,-0.38653005186645417,1.1577923673997907,-1.6887315415906823,-2.241223728677922,2.803974973272997,1.9555438187914609,0.10330199496576188,0.0,0.5431050340255751
0.298,-0.060450177040316036,0.2182340448794051,-0.40559168030046294,-0.38807967304721597,1.1573778289457346,-1.6767656856180768,-2.2678324800623026,2.8018737825300413,2.0085357593191064,0.10400143207013626,0.0,0.5438473192022294
0.3,-0.06122938396172451,0.22054770831647885,-0.40892067602349824,-0.38960346070423796,1.1568317185368735,-1.6644978615176436,-2.2945762300715336,2.799514750119095,2.0610595304858403,0.10469144743824534,0.0,0.544591147808184
0.302,-0.06201158699635839,0.22286001819412934,-0.4122245379835895,-0.3911015173169412,1.156154938825248,-1.6519309800456325,-2.3214526180665693,2.796899891804272,2.1131064462609928,0.10537190604972237,0.0,0.5453362786097499
0.304,-0.06279673489907263,0.22517071502146557,-0.41550267397567775,-0.3925739513571159,1.1553484136681194,-1.63906799604413,-2.3484592574639076,2.794031244009315,2.1646679259119375,0.10604267530413022,0.0,0.5460824687014982
0.306,-0.06358477665320819,0.22747954119609798,-0.4187544977897489,-0.3940208770677797,1.1544130873161993,-1.6259119070355526,-2.375593736107436,2.7909108638350384,2.215735494912229,0.10670362502318088,0.0,0.546829473655366
0.308,-0.06437566148169126,0.22978624104331086,-0.4219794292934031,-0.3954424142415329,1.1533499236064415,-1.61246575182711,-2.402853616646787,2.787540829077691,2.2663007858282347,0.10735462745170576,0.0,0.5475770476703977
0.31,-0.06516933885768858,0.23209056085363133,-0.425176894511656,-0.39683868799865885,1.1521599051602436,-1.598732609126451,-2.430236436922006,2.783923238247551,2.3163555391851123,0.10799555725740972,0.0,0.5483249437230083
0.312,-0.065965758514819,0.23439224891880708,-0.42834632570399533,-0.39820982856521314,1.1508440325878797,-1.5847155961696666,-2.4577397103543106,2.7800602105870773,2.3658916043129707,0.10862629152943878,0.0,0.5490729137176421
0.314,-0.06676487045692168,0.23669105556620698,-0.43148716143872085,-0.39955597105133883,1.1494033236999537,-1.5704178673627667,-2.485360926342663,2.7759538860878767,2.4149009401740265,0.10924670977579384,0.0,0.5498207086377057
0.316,-0.06756662496738176,0.23898673319166025,-0.43459884666459625,-0.40087725523003814,1.1478388127266335,-1.5558426129377032,-2.513097550665992,2.7716064255058868,2.4633756161715445,0.10985669391962594,0.0,0.5505680786966641
0.318,-0.06837097261801502,0.24127903629075104,-0.43768083277984415,-0.40217382531662604,1.1461515495453996,-1.5409930576239526,-2.540947025890776,2.7670200103740763,2.5113078129413213,0.11045612829444514,0.0,0.5513147734891781
0.32,-0.06917786427751318,0.24356772148858705,-0.4407325776985174,-0.40344582974908244,1.1443425989180067,-1.5258724593366264,-2.5689067717837935,2.7621968430120245,2.5586898231264916,0.1110448996382803,0.0,0.5520605421421722
0.322,-0.06998725111945221,0.2458525475680617,-0.44375354591428146,-0.4046934209695144,1.142413039737329,-1.510484107882022,-2.596974185729811,2.7571391465317565,2.6055140521363236,0.11162289708682832,0.0,0.5528051334657158
0.324,-0.07079908462986607,0.24813327549663117,-0.4467432085616444,-0.4059167552069316,1.1403639642847248,-1.4948313236814719,-2.6251466431539696,2.751849164839218,2.651773018889776,0.11219001216562574,0.0,0.5535482961036174
0.326,-0.07161331661438913,0.2504096684516282,-0.449701043474673,-0.4071159922615318,1.1381964774985276,-1.4789174565143022,-2.6534214979486763,2.7463291626308153,2.6974593565444147,0.11274613878128673,0.0,0.5542897786836207
0.328,-0.0724298992049705,0.2526814918441367,-0.4526265352432343,-0.4082912952906844,1.1359116962542364,-1.4627458842806516,-2.6817960829047407,2.7405814253843817,2.7425658132113795,0.11329117321184187,0.0,0.5550293299670883
0.33,-0.0732487848661641,0.2549485133414506,-0.455519175266804,-0.40944283059679487,1.1335107486569467,-1.4463200117848545,-2.710267710146587,2.7346082593440926,2.787085252656997,0.1138250140962212,0.0,0.5557666989980868
0.332,-0.07406992640099853,0.2572105028881436,-0.4583784618058841,-0.4105707674172222,1.1309947733465298,-1.4296432695400383,-2.738833671571287,2.728411991498731,2.831010654991645,0.11434756242291846,0.0,0.556501635251762
0.334,-0.07489327695643137,0.2594672327257757,-0.46120390003107314,-0.4116752777164172,1.1283649188160378,-1.4127191125945313,-2.7674912392912354,2.721994969552788,2.874335117346394,0.11485872151788198,0.0,0.5572338887819116
0.336,-0.07571879002839225,0.26171847741126325,-0.4639950020698344,-0.41275653598043904,1.1256223427437793,-1.3955510193806282,-2.7962376660802297,2.7153595618899047,2.917051854538004,0.1153583970316682,0.0,0.5579632103676577
0.338,-0.07654641946642025,0.2639640138339422,-0.4667512870510068,-0.41381471901400146,1.1227682113394748,-1.3781424905862092,-2.8250701858227814,2.7085081575281973,2.9591541997227213,0.11584649692590471,0.0,0.5586893516591256
0.34,-0.07737611947790064,0.26620362123135194,-0.46947228114710615,-0.414850005740192,1.1198036987048767,-1.3604970480496568,-2.853986013966427,2.7014431660669302,3.000635605039396,0.11632293145910161,0.0,0.559412065322046
0.342,-0.07820784463190664,0.26843708120377036,-0.47215751761446306,-0.41586257700299945,1.1167299862091993,-1.3426182336784689,-2.8829823479768812,2.6941670176241934,3.04148964224232,0.11678761317185443,0.0,0.5601311051811884
0.34400000000000003,-0.07904154986265219,0.2706641777275297,-0.4748065368312469,-0.4168526153727782,1.1135482618796775,-1.3245096083919126,-2.9120563677957865,2.686682162765075,3.081710003324226,0.11724045687148316,0.0,0.5608462263625346
0.34600000000000003,-0.07987719047256173,0.2728846971671448,-0.47741888633342294,-0.4178203049547695,1.110259719807544,-1.3061747510880224,-2.9412052363009162,2.678991072419991,3.1212905011297947,0.11768137961614544,0.0,0.5615571854341287
0.34800000000000003,-0.08071472213496331,0.27509842828628417,-0.47999412084869336,-0.41876583120079364,1.1068655595696784,-1.2876172576351963,-2.970426099768633,2.67109623779276,3.1602250699600543,0.11811030069847275,0.0,0.5622637405455052
0.35000000000000003,-0.08155410089641174,0.2773051622576165,-0.48253180232847054,-0.4196893807242182,1.1033669856661592,-1.2688407398885966,-2.9997160883383907,2.6630001702580777,3.1985077661679604,0.11852714162876712,0.0,0.5629656515656257
0.352,-0.08239528317864835,0.2795046926715643,-0.4850314999779336,-0.42059114111830215,1.0997652069739163,-1.2498488247315225,-3.0290723164791546,2.654705401248052,3.2361327687454726,0.11893182611780467,0.0,0.5636626802192584
0.354,-0.08323822578020436,0.2816968155439976,-0.4874927902842174,-0.4214713007780069,1.0960614362166532,-1.230645153141877,-3.0584918834575263,2.6462144821275073,3.273094379902359,0.11932428005928558,0.0,0.5643545902217163
0.356,-0.08408288587765508,0.2838813293229,-0.489915257042785,-0.4223300487253594,1.0922568894511846,-1.2112333792838053,-3.0879718738073967,2.637529984057711,3.309387025636992,0.11970443151197593,0.0,0.5650411474118933
0.358,-0.08492922102653197,0.2860580348940406,-0.4922984913820341,-0.42316757443844616,1.0883527855703026,-1.1916171696245499,-3.117509357801014,2.6286544978483057,3.345005256299312,0.12007221068158225,0.0,0.565722119883525
0.36,-0.08577718916190019,0.2882267355856851,-0.4946420917861871,-0.4239840676841092,1.084350345822263,-1.171800202076519,-3.1471013919212423,2.619590633797179,3.3799437471461395,0.12042754990239918,0.0,0.5663972781146268
0.362,-0.08662674859860901,0.290387237172379,-0.4969456641165162,-0.4247797183544096,1.0802507933469558,-1.1517861651645345,-3.176745019334891,2.610341021518015,3.4141972988890004,0.1207703836187749,0.0,0.5670663950950205
0.364,-0.08747785803122285,0.29253934787783664,-0.4992088216309526,-0.4255547163069184,1.0760553527287993,-1.1315787572181872,-3.206437270366947,2.6009083097553582,3.4477608382345624,0.12110064836643297,0.0,0.5677292464519261
0.366,-0.08833047653364062,0.2946828783769694,-0.501431185002131,-0.4263092512088873,1.0717652495663732,-1.1111816855891925,-3.2361751629755586,2.5912951661869643,3.4806294184177746,0.12141828275369282,0.0,0.5683856105735233
0.368,-0.08918456355841131,0.296817641797087,-0.5036123823339183,-0.4270435123853476,1.0673817100587861,-1.0905986658936042,-3.26595570322763,2.5815042772132957,3.5127982197278067,0.12172322744262781,0.0,0.5690352687304709
0.37,-0.09004007893575366,0.29894345371830444,-0.5057520491764756,-0.4277576886711785,1.062905960608746,-1.0698334212787162,-3.295775885774881,2.571538347733999,3.54426255002679,0.12201542513020266,0.0,0.569678005195296
0.372,-0.09089698287228803,0.301060132173189,-0.5078498285399046,-0.42845196826718235,1.0583392274422843,-1.048889681714449,-3.325632694330227,2.5614001009112157,3.5750178452614207,0.12229482052942586,0.0,0.5703136073596271
0.374,-0.09175523594948842,0.30316749764567913,-0.5099053709065225,-0.42912653860019745,1.0536827362450625,-1.02777118330899,-3.3555231021443546,2.551092277919656,3.6050596699673747,0.12256136035056076,0.0,0.5709418658492135
0.376,-0.09261479912186298,0.30526537306930945,-0.5119183342418194,-0.42978158618727613,1.0489377118151728,-1.0064816676484245,-3.3854440724823456,2.5406176376833174,3.634383717766553,0.12281499328242673,0.0,0.5715625746366979
0.378,-0.09347563371487087,0.30735358382477407,-0.5138883840041396,-0.43041729650394916,1.044105377732321,-0.9850248811600794,-3.4153925591002254,2.5299789565987476,3.6629858118570575,0.12305566997383369,0.0,0.5721755311520798
0.38,-0.09433770142258406,0.3094319577368606,-0.5158151931531382,-0.4310338538565943,1.039186956043267,-0.9634045744992606,-3.445365506721334,2.5191790282448476,3.6908619054958764,0.12328334301518074,0.0,0.5727805363908576
0.382,-0.0952009643051019,0.31150032507078734,-0.5176984421570563,-0.43163144125892267,1.0341836669633786,-0.9416245019590587,-3.475359851512343,2.5082206630791446,3.7180080824741415,0.12349796692026033,0.0,0.5733773950197844
0.384,-0.09606538478572708,0.3135585185279756,-0.519537818998862,-0.43221024031259136,1.0290967285941404,-0.9196884209028604,-3.505372521558851,2.4971066881204895,3.7444205575848697,0.12369949810829639,0.0,0.5739659154802185
0.386,-0.09693092564791098,0.3156063732412885,-0.5213330191813004,-0.4327704310919486,1.023927356656439,-0.8976000912191946,-3.5354004373404218,2.4858399466182264,3.7700956770830474,0.12388789488625568,0.0,0.5745459100890344
